id,city_name,latitude,longitude,day,temp,wind_speed,humidity,weather
53ef551e-22e8-4f64-9c5e-082e8766ed25,Montauban,44.0175835,1.3549991,2025-09-12,18.5925,1.67625,70.875,light rain
53ef551e-22e8-4f64-9c5e-082e8766ed25,Montauban,44.0175835,1.3549991,2025-09-13,16.84125,2.09625,77.375,overcast clouds
53ef551e-22e8-4f64-9c5e-082e8766ed25,Montauban,44.0175835,1.3549991,2025-09-14,18.045,1.45375,67.375,clear sky
53ef551e-22e8-4f64-9c5e-082e8766ed25,Montauban,44.0175835,1.3549991,2025-09-15,18.096,1.938,67.2,overcast clouds
00321161-2ede-43bc-bdef-1346ba049a39,Biarritz,43.4711437,-1.5527266,2025-09-10,18.46,6.013333333333333,82.66666666666667,light rain
00321161-2ede-43bc-bdef-1346ba049a39,Biarritz,43.4711437,-1.5527266,2025-09-11,18.50875,4.2,72.5,light rain
00321161-2ede-43bc-bdef-1346ba049a39,Biarritz,43.4711437,-1.5527266,2025-09-12,18.51875,2.7125,79.75,light rain
00321161-2ede-43bc-bdef-1346ba049a39,Biarritz,43.4711437,-1.5527266,2025-09-13,17.88625,1.995,77.125,overcast clouds
00321161-2ede-43bc-bdef-1346ba049a39,Biarritz,43.4711437,-1.5527266,2025-09-14,18.53,2.12125,69.625,clear sky
00321161-2ede-43bc-bdef-1346ba049a39,Biarritz,43.4711437,-1.5527266,2025-09-15,18.312,3.022,73.0,scattered clouds
a1066aad-8212-4a2e-b680-ca607724187b,Bayonne,43.4945144,-1.4736657,2025-09-10,19.656666666666666,5.3933333333333335,82.66666666666667,light rain
a1066aad-8212-4a2e-b680-ca607724187b,Bayonne,43.4945144,-1.4736657,2025-09-11,19.28875,3.89375,72.75,light rain
a1066aad-8212-4a2e-b680-ca607724187b,Bayonne,43.4945144,-1.4736657,2025-09-12,18.36375,2.52875,80.5,light rain
a1066aad-8212-4a2e-b680-ca607724187b,Bayonne,43.4945144,-1.4736657,2025-09-13,17.48,1.9275,79.0,overcast clouds
a1066aad-8212-4a2e-b680-ca607724187b,Bayonne,43.4945144,-1.4736657,2025-09-14,18.24625,1.99375,70.125,clear sky
a1066aad-8212-4a2e-b680-ca607724187b,Bayonne,43.4945144,-1.4736657,2025-09-15,17.762,2.7,74.0,scattered clouds
79252ffd-b996-451d-9794-fe7ca05c1f90,La Rochelle,46.159732,-1.1515951,2025-09-10,17.11,10.733333333333334,85.33333333333333,light rain
79252ffd-b996-451d-9794-fe7ca05c1f90,La Rochelle,46.159732,-1.1515951,2025-09-11,17.2275,8.88125,69.5,light rain
79252ffd-b996-451d-9794-fe7ca05c1f90,La Rochelle,46.159732,-1.1515951,2025-09-12,17.85625,5.55,69.375,light rain
79252ffd-b996-451d-9794-fe7ca05c1f90,La Rochelle,46.159732,-1.1515951,2025-09-13,18.69375,6.97625,70.375,light rain
79252ffd-b996-451d-9794-fe7ca05c1f90,La Rochelle,46.159732,-1.1515951,2025-09-14,19.134999999999998,7.63875,78.875,broken clouds
79252ffd-b996-451d-9794-fe7ca05c1f90,La Rochelle,46.159732,-1.1515951,2025-09-15,18.31,8.368,71.2,light rain
